SalePrice,OverallQual,GrLivArea,ExterQual,KitchenQual,GarageCars,TotalBsmtSF,GarageArea,1stFlrSF,BsmtQual,FullBath,TotRmsAbvGrd,YearBuilt,GarageFinish,FireplaceQu,YearRemodAdd,MasVnrArea,Fireplaces,HeatingQC,BsmtFinSF1,LotArea,BsmtExposure,LotFrontage,OpenPorchSF,WoodDeckSF,2ndFlrSF,BsmtFinType1,HalfBath,GarageCond,CentralAir,Electrical,BsmtUnfSF,BsmtCond,BsmtFullBath,BedroomAbvGr,ScreenPorch,Functional,EnclosedPorch,KitchenAbvGr,Fence,LotShape,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_None,Alley_Pave,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice_log
196500,7,1720,4,4,2,860,565,860,4,2,7,2004,2,0,2004,0.0,0,5,0,11645,1,89.0,70,0,860,0,1,3,1,5,860,3,0,3,0,7,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.188417710291453
438780,10,2945,5,4,3,1410,641,1426,5,3,10,2006,5,4,2006,1031.0,1,5,0,13682,4,66.0,0,192,1519,0,1,3,1,5,1410,3,0,3,0,7,37,1,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12.991753427493052
124900,5,780,3,3,1,780,352,780,3,1,4,1972,0,0,1972,0.0,0,5,632,7200,3,60.0,0,196,0,4,0,3,1,5,148,3,0,2,0,7,0,1,4,5,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.73526869611367
158000,6,1158,3,4,2,1158,576,1158,4,1,5,2004,0,0,2004,0.0,0,5,941,13072,1,63.0,50,0,0,4,1,3,1,5,217,3,1,3,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11.970350312009105
101000,5,1111,3,2,1,530,288,581,3,1,6,1920,0,0,1996,0.0,0,3,0,7200,1,60.0,0,0,530,0,0,3,0,5,530,2,0,3,0,7,144,1,0,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.522875795823397
202500,8,1370,4,4,2,1370,484,1370,4,2,6,2006,2,4,2006,178.0,1,5,24,6442,2,44.0,49,120,0,5,0,3,1,5,1346,4,0,2,0,7,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.218495165528731
140000,7,1710,3,3,2,576,480,902,3,2,9,1921,0,0,1950,0.0,0,4,0,10300,1,50.0,11,12,808,0,0,3,1,5,576,3,0,3,0,7,64,1,5,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.84939770159144
219500,7,2034,3,4,2,1057,645,1057,4,2,8,1997,2,0,1998,573.0,0,5,739,9375,1,68.60714285714286,36,576,977,5,1,3,1,5,318,3,1,3,0,7,0,1,5,5,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.299107511497363
317000,8,2473,4,4,3,1143,852,1143,5,2,9,2004,2,4,2005,344.0,1,5,0,9591,3,76.0,151,192,1330,0,1,3,1,5,1143,3,0,4,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.666657052859417
180000,7,2207,3,3,2,1947,576,2207,4,2,7,1970,2,4,1989,287.0,1,3,912,19900,4,72.31623931623932,0,301,0,5,0,3,1,5,1035,3,1,3,0,6,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.100712129872347
226000,7,1479,4,4,2,1453,558,1479,4,2,7,2003,2,0,2003,167.0,0,5,1013,10665,3,72.0,29,144,0,5,0,3,1,5,440,3,1,3,0,7,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.328290278254423
80000,4,747,3,3,1,747,220,747,3,1,4,1945,0,0,1950,0.0,0,3,0,4608,1,47.0,0,0,0,0,0,3,1,5,747,3,0,2,0,7,0,1,0,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.289781913656018
225000,7,2287,4,3,2,1304,667,1304,3,2,7,1953,5,3,1953,0.0,1,3,603,15593,1,81.0,21,0,983,3,0,3,1,5,701,3,0,3,0,7,114,1,0,5,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.323855681186558
244000,7,2223,3,3,2,2223,516,2223,4,2,8,1973,5,4,1973,1115.0,2,5,1880,13651,4,95.0,0,300,0,4,0,3,1,5,343,3,1,3,0,7,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.404923504275338
129500,4,845,3,3,2,845,360,845,3,1,4,1982,0,0,2006,0.0,0,3,565,7599,1,69.0,0,0,0,4,0,3,1,5,280,3,1,2,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.771436160121729
185000,7,1718,3,3,2,832,427,885,4,2,7,1998,5,3,1998,40.0,1,4,0,10141,1,74.0,94,0,833,0,1,3,1,5,832,3,0,3,291,7,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.128111104060462
144900,5,1086,3,3,2,1086,490,1086,3,1,6,1954,0,0,2003,104.0,0,4,320,10200,1,85.0,0,0,0,4,0,3,1,5,404,3,1,3,0,7,0,1,3,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.883799128308773
107400,3,1605,4,3,1,840,379,840,2,2,8,1915,0,0,1950,0.0,0,4,0,5790,1,60.0,0,0,765,0,0,3,0,5,840,3,0,3,0,7,202,2,0,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.584315461056901
91000,4,988,3,3,1,462,297,526,4,1,5,1973,0,0,1973,0.0,0,3,462,1596,4,21.0,101,120,462,5,0,3,1,5,0,3,1,2,0,7,0,1,3,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.418614785498987
135750,4,952,3,3,1,952,283,952,3,1,4,1956,0,0,1956,0.0,0,5,228,8475,1,74.3913043478261,0,0,0,4,0,3,1,4,724,3,0,2,0,7,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.818570237796182
127000,5,1285,3,3,1,672,240,1072,3,1,6,1948,0,0,2001,0.0,0,3,336,8635,1,50.0,0,0,213,3,0,3,1,5,295,3,1,2,0,6,0,1,4,5,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.751942365440728
136500,4,1768,3,3,0,1768,0,1768,3,2,8,1968,0,0,1968,0.0,0,3,0,10778,1,72.0,0,0,0,0,0,0,0,5,1768,3,0,4,0,7,0,2,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.824079893607152
110000,5,1230,3,3,2,440,440,682,3,1,5,1910,0,0,1981,0.0,0,4,0,10440,1,60.0,0,74,548,0,1,3,1,5,440,3,0,2,0,7,128,1,4,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.608235644774552
193500,6,2142,3,4,1,896,509,1182,4,2,8,1968,5,4,1968,576.0,1,3,448,13000,1,100.0,72,0,960,2,1,3,1,5,448,3,0,4,252,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.173032791451973
153500,6,1337,3,3,2,1237,405,1337,5,2,5,1998,5,0,1998,443.0,0,5,1201,4500,1,32.0,199,0,0,5,0,3,1,5,36,4,1,2,0,7,0,1,0,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.941455846009388
245000,8,1563,3,4,3,1563,758,1563,4,2,6,2007,2,4,2007,468.0,1,5,33,10206,1,78.0,99,144,0,5,0,3,1,5,1530,3,0,3,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.409013489526863
126500,5,1065,3,3,2,1065,461,1065,3,1,6,1960,0,0,1960,66.0,0,4,0,8892,1,80.0,0,74,0,0,1,3,1,5,1065,3,0,3,0,7,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.747997587149712
168500,7,1474,3,3,2,384,400,804,4,2,7,1995,5,3,1996,22.0,1,4,0,8530,1,68.375,72,120,670,0,1,3,1,5,384,3,0,3,0,7,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.034691028774553
260000,8,2417,4,4,2,1288,462,1301,4,2,9,1991,0,3,1992,284.0,1,5,0,16059,1,121.0,82,127,1116,0,1,3,1,5,1288,3,0,4,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.468436909997665
174000,6,1560,4,4,2,684,400,684,4,2,6,2005,5,4,2005,0.0,1,5,0,11911,3,122.0,38,100,876,0,1,3,1,5,684,3,0,3,0,7,0,1,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.066810578196666
164500,6,1224,4,4,2,612,528,612,4,2,4,2009,2,0,2009,76.0,0,5,0,3951,3,40.0,234,0,612,0,1,3,1,5,612,3,0,2,0,7,0,1,0,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12.010665849187564
85000,3,1526,2,2,0,1013,0,1013,3,1,6,1915,0,0,1982,0.0,0,3,0,8470,1,105.0,0,0,0,0,0,0,0,5,1013,2,0,2,0,7,156,1,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.350406535472453
123600,4,990,3,3,0,990,0,990,4,1,5,1994,0,0,1995,0.0,0,5,588,8070,1,60.0,0,0,0,5,0,0,1,5,402,3,1,3,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.724805824005728
109900,4,1040,3,3,2,0,420,1040,0,1,4,1950,0,0,1950,0.0,0,3,0,7200,0,60.0,29,0,0,0,0,3,1,4,0,0,0,2,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.607326140391713
98600,5,1235,3,3,2,1235,480,1235,3,1,6,1961,0,0,1961,203.0,0,3,600,8500,1,85.0,0,0,0,2,0,3,1,5,635,3,0,2,0,7,0,1,3,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.498826540590727
163500,5,964,3,3,2,876,432,964,4,1,5,1921,0,0,2006,0.0,0,5,713,13360,1,80.0,0,0,0,4,0,3,1,5,163,3,1,2,0,7,44,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.004568269319446
133900,6,2291,3,3,2,1214,506,1260,3,2,9,1910,0,4,1998,0.0,1,5,1046,7200,2,60.0,0,0,1031,2,0,3,0,5,168,2,0,4,99,7,0,2,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.804848531679264
204750,6,1786,3,4,2,824,684,905,4,2,7,1997,2,0,1997,0.0,0,5,648,9337,1,69.0,162,0,881,5,1,3,1,5,176,3,1,3,0,7,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.229545001715316
185000,6,1470,5,3,2,680,420,680,4,2,6,1993,5,3,1993,68.0,1,4,310,9765,1,79.69677777777778,63,232,790,4,1,3,1,5,370,4,0,3,0,7,0,1,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.128111104060462
214000,7,1588,4,4,2,1588,472,1588,4,2,6,1999,2,0,1999,183.0,0,5,1162,10264,3,78.0,29,158,0,4,0,3,1,5,426,3,0,3,0,7,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.273731294003989
94750,4,960,3,3,1,960,432,960,3,1,6,1965,5,0,1965,48.0,0,3,520,10921,1,73.0,0,120,0,2,0,3,1,3,440,3,1,3,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.458997122944673
83000,5,835,3,3,1,458,366,835,3,1,5,1920,0,0,1950,0.0,0,2,108,10625,1,85.0,0,0,0,4,0,3,0,5,350,3,0,2,0,7,77,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.326595886778735
128950,4,1225,3,3,0,950,0,1225,3,1,6,1959,0,0,1959,0.0,0,2,569,9320,1,77.0,0,352,0,4,1,0,1,5,381,3,1,3,0,7,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.76718001130949
205000,6,1610,3,4,2,1610,480,1610,3,2,6,1977,2,3,2001,28.0,2,4,1200,10603,2,86.28571428571429,68,168,0,4,0,3,1,5,410,3,1,3,0,7,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.230765258120545
178000,6,1732,4,4,2,741,476,977,4,2,7,1985,5,3,1985,336.0,1,3,0,9206,1,77.0,46,192,755,0,1,3,1,5,741,3,0,3,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.089538829274222
118964,5,1535,3,3,2,0,410,1535,0,2,8,1979,0,0,1979,0.0,0,3,0,7018,0,64.0,0,0,0,0,0,3,1,5,0,0,0,4,0,7,0,2,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11.686576205316552
198900,7,1226,3,4,3,1226,740,1226,4,2,6,2009,2,0,2009,0.0,0,5,0,10402,1,94.0,36,0,0,0,0,3,1,5,1226,3,0,3,0,7,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.200557464842063
169500,7,1818,3,3,1,1040,240,1226,3,1,7,1931,0,3,1950,600.0,2,5,224,7758,1,66.25,0,0,592,1,1,3,1,3,816,3,0,4,184,7,0,1,0,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.040608205802641
250000,8,1992,4,4,2,1053,648,1053,5,2,9,2003,2,4,2004,768.0,1,5,0,9375,1,75.0,45,140,939,0,1,3,1,5,1053,3,0,3,0,7,0,1,0,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.429216196844383
100000,4,1047,3,3,1,641,273,1047,2,1,6,1885,0,0,1995,0.0,0,4,0,10800,1,60.0,0,0,0,0,0,2,1,5,641,3,0,2,0,7,0,1,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.512925464970229
115000,5,789,3,3,1,789,250,789,3,1,5,1948,0,0,1950,0.0,0,5,104,6000,1,50.0,0,0,0,4,0,3,1,5,516,3,0,2,0,7,0,1,0,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11.652687407345388
115000,5,1517,3,2,0,793,0,997,3,2,7,1919,0,0,2005,0.0,0,3,0,8500,1,85.0,0,0,520,0,0,0,0,3,793,3,0,3,0,7,144,1,0,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.652687407345388
190000,6,1844,3,3,2,1844,546,1844,4,2,7,1977,2,3,1977,480.0,1,5,705,11751,1,105.0,122,0,0,3,0,3,1,5,1139,3,0,3,0,7,0,1,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.154779351142624
136900,6,1855,3,3,1,994,325,1216,3,2,7,1954,0,0,1972,0.0,0,4,444,9525,1,75.0,0,182,639,2,0,3,1,5,550,2,0,4,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.82700601127654
180000,7,1430,3,3,2,384,400,774,4,2,7,2000,5,3,2000,0.0,1,5,250,7750,1,68.375,0,180,656,5,1,3,1,5,134,3,0,3,0,7,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.100712129872347
383970,7,2696,4,5,3,1264,792,1282,5,2,10,2007,5,4,2007,220.0,1,5,984,9965,3,77.0,184,120,1414,5,1,3,1,5,280,3,1,4,168,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12.858319703517948
217000,6,2259,3,4,2,1809,450,2259,4,2,7,1953,0,4,1953,184.0,2,3,35,21000,2,66.0,120,166,0,4,0,3,1,5,905,3,1,3,0,7,192,1,4,5,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.287652632522597
259500,6,2320,3,4,1,1028,180,1436,3,2,9,1945,0,3,2002,0.0,1,5,774,7259,1,61.0,0,224,884,4,1,3,1,5,104,3,1,3,0,7,0,1,4,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.46651198158808
176000,6,1458,3,3,2,729,440,729,4,2,5,1999,0,2,1999,1129.0,1,4,419,3230,1,34.0,32,0,729,5,1,3,1,5,310,3,0,2,0,7,0,1,0,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.078239274020289
139000,5,1092,3,3,1,1092,288,1092,3,1,6,1962,0,1,1962,116.0,1,3,170,11616,1,72.14285714285714,20,0,0,1,0,3,1,5,252,3,0,3,0,7,144,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.842229212112828
155000,5,1125,3,3,2,1125,430,1125,4,1,5,2006,0,0,2007,0.0,0,4,0,8536,1,74.0,64,80,0,0,1,3,1,5,1125,3,0,2,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11.951180395901384
